user_id,Age,Occupation,Monthly Income,Family size
897,27,Self Employeed,More than 50000,5
898,26,Self Employeed,25001 to 50000,3
899,26,Self Employeed,25001 to 50000,3
900,32,Employee,More than 50000,5
901,24,Self Employeed,More than 50000,6
902,27,Self Employeed,25001 to 50000,3
903,23,Student,No Income,3
904,25,Student,No Income,4
905,23,Student,No Income,3
906,23,Student,No Income,4
907,28,Employee,More than 50000,3
908,32,Employee,More than 50000,1
909,23,Student,No Income,2
910,19,Student,No Income,2
911,19,Student,No Income,4
912,27,Employee,25001 to 50000,2
913,25,Self Employeed,25001 to 50000,3
914,33,Employee,More than 50000,5
915,26,Employee,More than 50000,3
916,22,Student,Below Rs.10000,4
917,23,Student,No Income,3
918,22,Student,No Income,3
919,25,Employee,25001 to 50000,2
920,30,House wife,No Income,5
921,24,Student,No Income,3
922,25,Employee,10001 to 25000,3
923,23,Student,More than 50000,3
924,24,Student,No Income,4
925,32,Employee,10001 to 25000,4
926,22,Student,No Income,4
927,23,Student,More than 50000,3
928,23,Student,No Income,4
929,20,Student,No Income,2
930,21,Student,No Income,2
931,24,Self Employeed,10001 to 25000,5
932,23,Student,No Income,4
933,25,Employee,25001 to 50000,3
934,32,House wife,No Income,3
935,27,Employee,More than 50000,5
936,20,Student,No Income,2
937,21,Student,No Income,2
938,26,Employee,More than 50000,3
939,25,Employee,10001 to 25000,4
940,26,Employee,25001 to 50000,3
941,26,Employee,25001 to 50000,3
942,27,Employee,More than 50000,4
943,27,Student,No Income,5
944,24,Student,No Income,5
945,25,Self Employeed,More than 50000,2
946,20,Student,No Income,2
947,22,Student,No Income,1
948,26,Student,Below Rs.10000,3
949,27,Employee,25001 to 50000,1
950,25,Student,No Income,3
951,24,Employee,Below Rs.10000,2
952,23,Employee,10001 to 25000,6
953,22,Student,No Income,2
954,26,Self Employeed,More than 50000,3
955,26,Employee,Below Rs.10000,1
956,25,Self Employeed,25001 to 50000,3
957,29,Employee,More than 50000,3
958,23,Student,Below Rs.10000,3
959,22,Employee,25001 to 50000,4
960,22,Student,No Income,2
961,32,House wife,No Income,5
962,28,Employee,More than 50000,1
963,22,Student,No Income,2
964,25,Employee,10001 to 25000,2
965,26,Employee,25001 to 50000,2
966,31,Self Employeed,More than 50000,6
967,24,Student,No Income,3
968,24,Employee,25001 to 50000,2
969,31,Employee,More than 50000,5
970,26,Employee,25001 to 50000,2
971,24,Self Employeed,More than 50000,2
972,22,Student,No Income,3
973,19,Student,No Income,6
974,25,Employee,More than 50000,6
975,23,House wife,No Income,6
976,23,Student,No Income,2
977,23,Student,No Income,2
978,24,Student,No Income,5
979,22,Employee,25001 to 50000,4
980,26,Employee,More than 50000,4
981,25,Student,No Income,3
982,20,Student,No Income,2
983,29,Employee,25001 to 50000,4
984,23,Student,No Income,1
985,25,Self Employeed,More than 50000,2
986,29,Employee,25001 to 50000,4
987,27,Self Employeed,25001 to 50000,6
988,25,Self Employeed,10001 to 25000,3
989,21,Student,No Income,2
990,23,Student,No Income,3
991,24,Employee,10001 to 25000,4
992,32,Self Employeed,10001 to 25000,3
993,28,Employee,25001 to 50000,5
994,26,Employee,10001 to 25000,2
995,31,House wife,No Income,5
996,27,Self Employeed,25001 to 50000,3
997,21,Student,No Income,1
998,23,Student,No Income,2
999,26,Employee,10001 to 25000,4
1000,32,Employee,More than 50000,5
1001,25,Student,No Income,2
1002,28,Self Employeed,10001 to 25000,2
1003,21,Student,No Income,3
1004,24,Student,No Income,2
1005,26,Self Employeed,10001 to 25000,5
1006,32,Employee,25001 to 50000,3
1007,29,Self Employeed,More than 50000,6
1008,21,Student,No Income,5
1009,24,Self Employeed,25001 to 50000,3
1010,26,Self Employeed,More than 50000,2
1011,25,Employee,More than 50000,3
1012,29,Employee,25001 to 50000,3
1013,22,Student,No Income,3
1014,24,Student,No Income,2
1015,27,Employee,25001 to 50000,2
1016,23,Student,No Income,3
1017,32,Employee,More than 50000,6
1018,22,Student,No Income,2
1019,28,Employee,25001 to 50000,3
1020,23,Student,No Income,2
1021,30,Self Employeed,More than 50000,1
1022,21,Student,No Income,3
1023,26,Employee,Below Rs.10000,6
1024,25,Self Employeed,More than 50000,3
1025,31,Employee,Below Rs.10000,1
1026,23,Employee,25001 to 50000,2
1027,29,Employee,25001 to 50000,3
1028,21,Student,No Income,6
1029,20,Student,No Income,3
1030,22,Employee,10001 to 25000,2
1031,30,House wife,No Income,6
1032,27,Self Employeed,More than 50000,3
1033,23,Student,No Income,2
1034,30,Self Employeed,25001 to 50000,6
1035,23,Student,No Income,3
1036,28,Employee,25001 to 50000,6
1037,30,Self Employeed,More than 50000,6
1038,24,Employee,25001 to 50000,2
1039,21,Student,No Income,2
1040,23,Employee,10001 to 25000,3
1041,25,Self Employeed,More than 50000,4
1042,24,Employee,25001 to 50000,2
1043,26,Employee,10001 to 25000,3
1044,25,Employee,25001 to 50000,2
1045,22,Student,25001 to 50000,3
1046,26,Employee,25001 to 50000,2
1047,23,Employee,10001 to 25000,2
1048,21,Employee,Below Rs.10000,2
1049,25,Self Employeed,25001 to 50000,3
1050,24,Employee,10001 to 25000,2
1051,22,Student,No Income,2
1052,23,Student,No Income,4
1053,24,Employee,More than 50000,3
1054,22,Student,No Income,2
1055,30,Employee,More than 50000,5
1056,23,Employee,10001 to 25000,4
1057,19,Student,No Income,6
1058,21,Student,No Income,2
1059,23,Student,No Income,4
1060,24,Employee,25001 to 50000,3
1061,26,Employee,10001 to 25000,2
1062,26,Student,No Income,2
1063,25,Student,10001 to 25000,2
1064,28,Employee,25001 to 50000,5
1065,25,Student,No Income,3
1066,20,Student,No Income,2
1067,27,Self Employeed,More than 50000,6
1068,25,Employee,25001 to 50000,3
1069,24,Student,No Income,5
1070,25,Employee,More than 50000,1
1071,25,Employee,25001 to 50000,3
1072,24,Student,Below Rs.10000,5
1073,24,Student,No Income,3
1074,22,Employee,10001 to 25000,1
1075,28,Employee,25001 to 50000,2
1076,25,Employee,More than 50000,6
1077,22,Student,Below Rs.10000,3
1078,22,Student,No Income,6
1079,22,Student,Below Rs.10000,4
1080,27,Employee,More than 50000,2
1081,22,Student,No Income,3
1082,24,Student,No Income,3
1083,23,Student,No Income,2
1084,23,Student,No Income,4
1085,22,Student,No Income,5
1086,23,Student,Below Rs.10000,2
1087,32,Employee,More than 50000,5
1088,25,Student,No Income,2
1089,28,Self Employeed,10001 to 25000,2
1090,21,Student,No Income,3
1091,24,Student,No Income,2
1092,26,Self Employeed,10001 to 25000,5
1093,32,Employee,25001 to 50000,3
1094,29,Self Employeed,More than 50000,6
1095,21,Student,No Income,5
1096,24,Self Employeed,25001 to 50000,3
1097,26,Self Employeed,More than 50000,2
1098,21,Employee,More than 50000,3
1099,29,Employee,25001 to 50000,3
1100,22,Student,No Income,3
1101,24,Student,No Income,2
1102,27,Employee,25001 to 50000,2
1103,23,Student,No Income,3
1104,32,Employee,More than 50000,6
1105,22,Student,No Income,2
1106,22,Employee,25001 to 50000,4
1107,26,Employee,More than 50000,4
1108,25,Student,No Income,3
1109,20,Student,No Income,2
1110,29,Employee,25001 to 50000,4
1111,23,Student,No Income,1
1112,25,Self Employeed,More than 50000,2
1113,29,Employee,25001 to 50000,4
1114,27,Self Employeed,25001 to 50000,6
1115,25,Self Employeed,10001 to 25000,3
1116,21,Student,No Income,2
1117,23,Student,No Income,3
1118,24,Employee,10001 to 25000,4
1119,22,Self Employeed,10001 to 25000,3
1120,28,Employee,25001 to 50000,5
1121,26,Employee,10001 to 25000,2
1122,22,Employee,25001 to 50000,4
1123,26,Employee,More than 50000,4
1124,25,Student,No Income,3
1125,20,Student,No Income,2
1126,29,Employee,25001 to 50000,4
1127,23,Student,No Income,1
1128,25,Self Employeed,More than 50000,2
1129,29,Employee,25001 to 50000,4
1130,27,Self Employeed,25001 to 50000,6
1131,25,Self Employeed,10001 to 25000,3
1132,21,Student,No Income,2
1133,24,Student,No Income,2
1134,26,Self Employeed,10001 to 25000,5
1135,32,Employee,25001 to 50000,3
1136,29,Self Employeed,More than 50000,6
1137,21,Student,No Income,5
1138,24,Self Employeed,25001 to 50000,3
1139,26,Self Employeed,More than 50000,2
1140,31,Employee,More than 50000,3
1141,29,Employee,25001 to 50000,3
1142,22,Student,No Income,3
1143,24,Student,No Income,2
1144,27,Employee,25001 to 50000,2
1145,23,Student,No Income,3
1146,30,Employee,More than 50000,6
1147,22,Student,No Income,2
1148,28,Employee,25001 to 50000,3
1149,23,Student,No Income,2
1150,30,Self Employeed,More than 50000,1
1151,21,Student,No Income,3
1152,26,Employee,Below Rs.10000,6
1153,25,Self Employeed,More than 50000,3
1154,31,Employee,Below Rs.10000,1
1155,23,Employee,25001 to 50000,2
1156,22,Student,Below Rs.10000,4
1157,27,Employee,More than 50000,2
1158,22,Student,No Income,3
1159,24,Student,No Income,3
1160,23,Student,No Income,2
1161,23,Student,No Income,4
1162,22,Student,No Income,5
1163,23,Student,Below Rs.10000,2
1164,23,Student,No Income,5
1165,20,Student,No Income,4
1166,24,Student,Below Rs.10000,3
1167,22,Student,Below Rs.10000,3
1168,22,Student,No Income,6
1169,22,Student,Below Rs.10000,4
1170,27,Employee,More than 50000,2
1171,22,Student,No Income,3
1172,24,Student,No Income,3
1173,23,Student,No Income,2
1174,23,Student,No Income,4
1175,22,Student,No Income,5
1176,23,Student,Below Rs.10000,2
1177,23,Student,No Income,5
1178,21,Student,No Income,4
1179,23,Self Employeed,10001 to 25000,5
1180,24,Student,No Income,6
1181,28,Employee,25001 to 50000,2
1182,23,Student,No Income,3
1183,25,Student,No Income,4
1184,21,Student,Below Rs.10000,1
1185,24,Student,No Income,3
1186,22,Student,No Income,4
1187,22,Student,No Income,4
1188,23,Student,No Income,4
1189,21,Student,Below Rs.10000,3
1190,25,Student,No Income,3
1191,22,Student,No Income,5
1192,22,Student,No Income,3
1193,23,Employee,10001 to 25000,3
1194,22,Student,Below Rs.10000,4
1195,22,Employee,10001 to 25000,5
1196,22,Student,No Income,4
1197,25,Employee,More than 50000,4
1198,22,Student,10001 to 25000,5
1199,22,Student,No Income,2
1200,25,Student,10001 to 25000,3
1201,25,Student,No Income,5
1202,32,House wife,No Income,5
1203,23,Student,No Income,3
1204,23,Student,No Income,4
1205,30,Self Employeed,More than 50000,4
1206,23,Student,No Income,3
1207,23,Student,No Income,4
1208,22,Student,No Income,5
1209,22,Student,No Income,5
1210,27,Self Employeed,10001 to 25000,2
1211,24,Student,No Income,3
1212,23,Student,No Income,2
1213,23,Student,No Income,3
1214,22,Student,10001 to 25000,5
1215,23,Student,No Income,5
1216,23,Student,No Income,2
1217,24,Student,No Income,3
1218,25,Student,No Income,2
1219,22,Student,No Income,3
1220,28,Student,No Income,2
1221,22,Student,No Income,1
1222,24,Student,No Income,3
1223,31,Employee,More than 50000,5
1224,25,Student,No Income,4
1225,23,Student,No Income,5
1226,22,Student,No Income,3
1227,23,Student,25001 to 50000,1
1228,23,Student,No Income,4
1229,23,Student,No Income,2
1230,25,Student,No Income,6
1231,24,Employee,10001 to 25000,4
1232,23,Student,No Income,4
1233,23,Student,No Income,4
1234,24,Employee,More than 50000,4
1235,22,Student,No Income,4
1236,24,Student,10001 to 25000,3
1237,25,Student,No Income,3
1238,23,Student,No Income,2
1239,26,Student,No Income,4
1240,24,Student,25001 to 50000,3
1241,26,Student,No Income,4
1242,21,Student,No Income,4
1243,22,Student,No Income,3
1244,24,Student,No Income,5
1245,24,Student,10001 to 25000,4
1246,23,Student,No Income,3
1247,23,Student,No Income,3
1248,22,Student,No Income,3
1249,23,Student,No Income,3
1250,24,Student,No Income,4
1251,24,Student,No Income,5
1252,25,Student,No Income,1
1253,25,Student,No Income,5
1254,28,Self Employeed,10001 to 25000,2
1255,27,Employee,25001 to 50000,5
1256,26,Self Employeed,10001 to 25000,1
1257,22,Student,No Income,2
1258,24,Student,No Income,3
1259,23,Student,No Income,1
1260,25,Student,No Income,1
1261,23,Student,No Income,5
1262,23,Student,No Income,5
1263,26,Employee,25001 to 50000,5
1264,32,House wife,No Income,3
1265,24,Student,10001 to 25000,3
1266,23,Student,No Income,2
1267,22,Employee,10001 to 25000,3
1268,24,Student,No Income,3
1269,26,Employee,25001 to 50000,2
1270,28,Employee,More than 50000,3
1271,26,Employee,More than 50000,2
1272,25,Student,No Income,1
1273,25,Employee,Below Rs.10000,2
1274,18,Student,No Income,5
1275,21,Student,No Income,4
1276,25,Student,No Income,1
1277,25,Student,Below Rs.10000,2
1278,23,Student,No Income,5
1279,23,Employee,10001 to 25000,2
1280,25,Employee,25001 to 50000,4
1281,31,House wife,No Income,5
1282,24,Self Employeed,More than 50000,2
1283,32,Employee,25001 to 50000,5
1284,25,Employee,25001 to 50000,3
1285,27,Self Employeed,More than 50000,5
1286,26,Self Employeed,25001 to 50000,3
1287,26,Self Employeed,25001 to 50000,3
1288,32,Employee,More than 50000,5
1289,24,Self Employeed,More than 50000,6
1290,27,Self Employeed,25001 to 50000,3
1291,23,Student,No Income,3
1292,25,Student,No Income,4
1293,23,Student,No Income,3
1294,23,Student,No Income,4
1295,28,Employee,More than 50000,3
1296,32,Employee,More than 50000,1
1297,23,Student,No Income,2
1298,19,Student,No Income,2
1299,19,Student,No Income,4
1300,27,Employee,25001 to 50000,2
1301,25,Self Employeed,25001 to 50000,3
1302,33,Employee,More than 50000,5
1303,26,Employee,More than 50000,3
1304,22,Student,Below Rs.10000,4
1305,23,Student,No Income,3
1306,22,Student,No Income,3
1307,25,Employee,25001 to 50000,2
1308,30,House wife,No Income,5
1309,24,Student,No Income,3
1310,25,Employee,10001 to 25000,3
1311,23,Student,More than 50000,3
1312,24,Student,No Income,4
1313,32,Employee,10001 to 25000,4
1314,22,Student,No Income,4
1315,23,Student,More than 50000,3
1316,23,Student,No Income,4
1317,20,Student,No Income,2
1318,21,Student,No Income,2
1319,24,Self Employeed,10001 to 25000,5
1320,23,Student,No Income,4
1321,25,Employee,25001 to 50000,3
1322,32,House wife,No Income,3
1323,27,Employee,More than 50000,5
1324,20,Student,No Income,2
1325,21,Student,No Income,2
1326,26,Employee,More than 50000,3
1327,25,Employee,10001 to 25000,4
1328,26,Employee,25001 to 50000,3
1329,26,Employee,25001 to 50000,3
1330,27,Employee,More than 50000,4
1331,27,Student,No Income,5
1332,24,Student,No Income,5
1333,25,Self Employeed,More than 50000,2
1334,20,Student,No Income,2
1335,22,Student,No Income,1
1336,26,Student,Below Rs.10000,3
1337,27,Employee,25001 to 50000,1
1338,25,Student,No Income,3
1339,24,Employee,Below Rs.10000,2
1340,23,Employee,10001 to 25000,6
1341,22,Student,No Income,2
1342,26,Self Employeed,More than 50000,3
1343,26,Employee,Below Rs.10000,1
1344,25,Self Employeed,25001 to 50000,3
1345,29,Employee,More than 50000,3
1346,23,Student,Below Rs.10000,3
1347,22,Employee,25001 to 50000,4
1348,22,Student,No Income,2
1349,32,House wife,No Income,5
1350,28,Employee,More than 50000,1
1351,22,Student,No Income,2
1352,25,Employee,10001 to 25000,2
1353,26,Employee,25001 to 50000,2
1354,31,Self Employeed,More than 50000,6
1355,24,Student,No Income,3
1356,24,Employee,25001 to 50000,2
1357,31,Employee,More than 50000,5
1358,26,Employee,25001 to 50000,2
1359,24,Self Employeed,More than 50000,2
1360,22,Student,No Income,3
1361,19,Student,No Income,6
1362,25,Employee,More than 50000,6
1363,23,House wife,No Income,6
1364,23,Student,No Income,2
1365,23,Student,No Income,2
1366,24,Student,No Income,5
1367,22,Employee,25001 to 50000,4
1368,26,Employee,More than 50000,4
1369,25,Student,No Income,3
1370,20,Student,No Income,2
1371,29,Employee,25001 to 50000,4
1372,23,Student,No Income,1
1373,25,Self Employeed,More than 50000,2
1374,29,Employee,25001 to 50000,4
1375,27,Self Employeed,25001 to 50000,6
1376,25,Self Employeed,10001 to 25000,3
1377,21,Student,No Income,2
1378,23,Student,No Income,3
1379,24,Employee,10001 to 25000,4
1380,32,Self Employeed,10001 to 25000,3
1381,28,Employee,25001 to 50000,5
1382,26,Employee,10001 to 25000,2
1383,31,House wife,No Income,5
1384,27,Self Employeed,25001 to 50000,3
1385,21,Student,No Income,1
1386,23,Student,No Income,2
1387,26,Employee,10001 to 25000,4
1388,32,Employee,More than 50000,5
1389,25,Student,No Income,2
1390,28,Self Employeed,10001 to 25000,2
1391,21,Student,No Income,3
1392,24,Student,No Income,2
1393,26,Self Employeed,10001 to 25000,5
1394,32,Employee,25001 to 50000,3
1395,29,Self Employeed,More than 50000,6
1396,21,Student,No Income,5
